Time,StepCount,l1,l2,m1,m2,q1,q2,ref1,ref2,Kp1,Kd1,Ki1,Kp2,Kd2,Ki2
6.75,675,0,0,0,0,1.58253,-1.58354,0,0,0,0,0,0,0,0
6.76,676,0,0,0,0,1.58249,-1.58349,0,0,0,0,0,0,0,0
6.77,677,0,0,0,0,1.58244,-1.58344,0,0,0,0,0,0,0,0
6.78,678,0,0,0,0,1.5824,-1.5834,0,0,0,0,0,0,0,0
6.79,679,0,0,0,0,1.58235,-1.58335,0,0,0,0,0,0,0,0
6.8,680,0,0,0,0,1.5823,-1.5833,0,0,0,0,0,0,0,0
6.81,681,0,0,0,0,1.58226,-1.58326,0,0,0,0,0,0,0,0
6.82,682,0,0,0,0,1.58221,-1.58321,0,0,0,0,0,0,0,0
6.83,683,0,0,0,0,1.58217,-1.58316,0,0,0,0,0,0,0,0
6.84,684,0,0,0,0,1.58212,-1.58312,0,0,0,0,0,0,0,0
6.85,685,0,0,0,0,1.58208,-1.58307,0,0,0,0,0,0,0,0
6.86,686,0,0,0,0,1.58204,-1.58302,0,0,0,0,0,0,0,0
6.87,687,0,0,0,0,1.58199,-1.58298,0,0,0,0,0,0,0,0
6.88,688,0,0,0,0,1.58195,-1.58293,0,0,0,0,0,0,0,0
6.89,689,0,0,0,0,1.5819,-1.58289,0,0,0,0,0,0,0,0
6.9,690,0,0,0,0,1.58186,-1.58284,0,0,0,0,0,0,0,0
6.91,691,0,0,0,0,1.58182,-1.5828,0,0,0,0,0,0,0,0
6.92,692,0,0,0,0,1.58177,-1.58275,0,0,0,0,0,0,0,0
6.93,693,0,0,0,0,1.58173,-1.58271,0,0,0,0,0,0,0,0
6.94,694,0,0,0,0,1.58169,-1.58266,0,0,0,0,0,0,0,0
6.95,695,0,0,0,0,1.58164,-1.58262,0,0,0,0,0,0,0,0
6.96,696,0,0,0,0,1.5816,-1.58257,0,0,0,0,0,0,0,0
6.97,697,0,0,0,0,1.58156,-1.58253,0,0,0,0,0,0,0,0
6.98,698,0,0,0,0,1.58152,-1.58248,0,0,0,0,0,0,0,0
6.99,699,0,0,0,0,1.58147,-1.58244,0,0,0,0,0,0,0,0
7,700,0,0,0,0,1.58143,-1.58239,0,0,0,0,0,0,0,0
7.01,701,0,0,0,0,1.58139,-1.58235,0,0,0,0,0,0,0,0
7.02,702,0,0,0,0,1.58135,-1.58231,0,0,0,0,0,0,0,0
7.03,703,0,0,0,0,1.58131,-1.58226,0,0,0,0,0,0,0,0
7.04,704,0,0,0,0,1.58127,-1.58222,0,0,0,0,0,0,0,0
7.05,705,0,0,0,0,1.58122,-1.58218,0,0,0,0,0,0,0,0
7.06,706,0,0,0,0,1.58118,-1.58213,0,0,0,0,0,0,0,0
7.07,707,0,0,0,0,1.58114,-1.58209,0,0,0,0,0,0,0,0
7.08,708,0,0,0,0,1.5811,-1.58205,0,0,0,0,0,0,0,0
7.09,709,0,0,0,0,1.58106,-1.58201,0,0,0,0,0,0,0,0
7.1,710,0,0,0,0,1.58102,-1.58196,0,0,0,0,0,0,0,0
7.11,711,0,0,0,0,1.58098,-1.58192,0,0,0,0,0,0,0,0
7.12,712,0,0,0,0,1.58094,-1.58188,0,0,0,0,0,0,0,0
7.13,713,0,0,0,0,1.5809,-1.58184,0,0,0,0,0,0,0,0
7.14,714,0,0,0,0,1.58086,-1.5818,0,0,0,0,0,0,0,0
7.15,715,0,0,0,0,1.58082,-1.58175,0,0,0,0,0,0,0,0
7.16,716,0,0,0,0,1.58078,-1.58171,0,0,0,0,0,0,0,0
7.17,717,0,0,0,0,1.58074,-1.58167,0,0,0,0,0,0,0,0
7.18,718,0,0,0,0,1.5807,-1.58163,0,0,0,0,0,0,0,0
7.19,719,0,0,0,0,1.58066,-1.58159,0,0,0,0,0,0,0,0
7.2,720,0,0,0,0,1.58062,-1.58155,0,0,0,0,0,0,0,0
7.21,721,0,0,0,0,1.58058,-1.58151,0,0,0,0,0,0,0,0
7.22,722,0,0,0,0,1.58054,-1.58147,0,0,0,0,0,0,0,0
7.23,723,0,0,0,0,1.58051,-1.58143,0,0,0,0,0,0,0,0
7.24,724,0,0,0,0,1.58047,-1.58139,0,0,0,0,0,0,0,0
7.25,725,0,0,0,0,1.58043,-1.58135,0,0,0,0,0,0,0,0
7.26,726,0,0,0,0,1.58039,-1.58131,0,0,0,0,0,0,0,0
7.27,727,0,0,0,0,1.58035,-1.58127,0,0,0,0,0,0,0,0
7.28,728,0,0,0,0,1.58031,-1.58123,0,0,0,0,0,0,0,0
7.29,729,0,0,0,0,1.58028,-1.58119,0,0,0,0,0,0,0,0
7.3,730,0,0,0,0,1.58024,-1.58115,0,0,0,0,0,0,0,0
7.31,731,0,0,0,0,1.5802,-1.58111,0,0,0,0,0,0,0,0
7.32,732,0,0,0,0,1.58016,-1.58107,0,0,0,0,0,0,0,0
7.33,733,0,0,0,0,1.58013,-1.58103,0,0,0,0,0,0,0,0
7.34,734,0,0,0,0,1.58009,-1.58099,0,0,0,0,0,0,0,0
7.35,735,0,0,0,0,1.58005,-1.58095,0,0,0,0,0,0,0,0
7.36,736,0,0,0,0,1.58001,-1.58091,0,0,0,0,0,0,0,0
7.37,737,0,0,0,0,1.57998,-1.58087,0,0,0,0,0,0,0,0
7.38,738,0,0,0,0,1.57994,-1.58084,0,0,0,0,0,0,0,0
7.39,739,0,0,0,0,1.57991,-1.5808,0,0,0,0,0,0,0,0
7.4,740,0,0,0,0,1.57987,-1.58076,0,0,0,0,0,0,0,0
7.41,741,0,0,0,0,1.57983,-1.58072,0,0,0,0,0,0,0,0
7.42,742,0,0,0,0,1.5798,-1.58068,0,0,0,0,0,0,0,0
7.43,743,0,0,0,0,1.57976,-1.58065,0,0,0,0,0,0,0,0
7.44,744,0,0,0,0,1.57972,-1.58061,0,0,0,0,0,0,0,0
7.45,745,0,0,0,0,1.57969,-1.58057,0,0,0,0,0,0,0,0
7.46,746,0,0,0,0,1.57965,-1.58053,0,0,0,0,0,0,0,0
7.47,747,0,0,0,0,1.57962,-1.5805,0,0,0,0,0,0,0,0
7.48,748,0,0,0,0,1.57958,-1.58046,0,0,0,0,0,0,0,0
7.49,749,0,0,0,0,1.57955,-1.58042,0,0,0,0,0,0,0,0
7.5,750,0,0,0,0,1.57951,-1.58039,0,0,0,0,0,0,0,0
7.51,751,0,0,0,0,1.57948,-1.58035,0,0,0,0,0,0,0,0
7.52,752,0,0,0,0,1.57944,-1.58031,0,0,0,0,0,0,0,0
7.53,753,0,0,0,0,1.57941,-1.58028,0,0,0,0,0,0,0,0
7.54,754,0,0,0,0,1.57937,-1.58024,0,0,0,0,0,0,0,0
7.55,755,0,0,0,0,1.57934,-1.5802,0,0,0,0,0,0,0,0
7.56,756,0,0,0,0,1.5793,-1.58017,0,0,0,0,0,0,0,0
7.57,757,0,0,0,0,1.57927,-1.58013,0,0,0,0,0,0,0,0
7.58,758,0,0,0,0,1.57924,-1.5801,0,0,0,0,0,0,0,0
7.59,759,0,0,0,0,1.5792,-1.58006,0,0,0,0,0,0,0,0
7.6,760,0,0,0,0,1.57917,-1.58002,0,0,0,0,0,0,0,0
7.61,761,0,0,0,0,1.57914,-1.57999,0,0,0,0,0,0,0,0
7.62,762,0,0,0,0,1.5791,-1.57995,0,0,0,0,0,0,0,0
7.63,763,0,0,0,0,1.57907,-1.57992,0,0,0,0,0,0,0,0
7.64,764,0,0,0,0,1.57904,-1.57988,0,0,0,0,0,0,0,0
7.65,765,0,0,0,0,1.579,-1.57985,0,0,0,0,0,0,0,0
7.66,766,0,0,0,0,1.57897,-1.57981,0,0,0,0,0,0,0,0
7.67,767,0,0,0,0,1.57894,-1.57978,0,0,0,0,0,0,0,0
7.68,768,0,0,0,0,1.5789,-1.57974,0,0,0,0,0,0,0,0
7.69,769,0,0,0,0,1.57887,-1.57971,0,0,0,0,0,0,0,0
7.7,770,0,0,0,0,1.57884,-1.57968,0,0,0,0,0,0,0,0
7.71,771,0,0,0,0,1.57881,-1.57964,0,0,0,0,0,0,0,0
7.72,772,0,0,0,0,1.57877,-1.57961,0,0,0,0,0,0,0,0
7.73,773,0,0,0,0,1.57874,-1.57957,0,0,0,0,0,0,0,0
7.74,774,0,0,0,0,1.57871,-1.57954,0,0,0,0,0,0,0,0
7.75,775,0,0,0,0,1.57868,-1.57951,0,0,0,0,0,0,0,0
7.76,776,0,0,0,0,1.57864,-1.57947,0,0,0,0,0,0,0,0
7.77,777,0,0,0,0,1.57861,-1.57944,0,0,0,0,0,0,0,0
7.78,778,0,0,0,0,1.57858,-1.57941,0,0,0,0,0,0,0,0
7.79,779,0,0,0,0,1.57855,-1.57937,0,0,0,0,0,0,0,0
7.8,780,0,0,0,0,1.57852,-1.57934,0,0,0,0,0,0,0,0
7.81,781,0,0,0,0,1.57849,-1.57931,0,0,0,0,0,0,0,0
7.82,782,0,0,0,0,1.57846,-1.57927,0,0,0,0,0,0,0,0
7.83,783,0,0,0,0,1.57843,-1.57924,0,0,0,0,0,0,0,0
7.84,784,0,0,0,0,1.57839,-1.57921,0,0,0,0,0,0,0,0
7.85,785,0,0,0,0,1.57836,-1.57918,0,0,0,0,0,0,0,0
7.86,786,0,0,0,0,1.57833,-1.57914,0,0,0,0,0,0,0,0
7.87,787,0,0,0,0,1.5783,-1.57911,0,0,0,0,0,0,0,0
7.88,788,0,0,0,0,1.57827,-1.57908,0,0,0,0,0,0,0,0
7.89,789,0,0,0,0,1.57824,-1.57905,0,0,0,0,0,0,0,0
7.9,790,0,0,0,0,1.57821,-1.57901,0,0,0,0,0,0,0,0
7.91,791,0,0,0,0,1.57818,-1.57898,0,0,0,0,0,0,0,0
7.92,792,0,0,0,0,1.57815,-1.57895,0,0,0,0,0,0,0,0
7.93,793,0,0,0,0,1.57812,-1.57892,0,0,0,0,0,0,0,0
7.94,794,0,0,0,0,1.57809,-1.57889,0,0,0,0,0,0,0,0
7.95,795,0,0,0,0,1.57806,-1.57886,0,0,0,0,0,0,0,0
7.96,796,0,0,0,0,1.57803,-1.57883,0,0,0,0,0,0,0,0
7.97,797,0,0,0,0,1.578,-1.57879,0,0,0,0,0,0,0,0
7.98,798,0,0,0,0,1.57797,-1.57876,0,0,0,0,0,0,0,0
7.99,799,0,0,0,0,1.57794,-1.57873,0,0,0,0,0,0,0,0
8,800,0,0,0,0,1.57791,-1.5787,0,0,0,0,0,0,0,0
8.01,801,0,0,0,0,1.57789,-1.57867,0,0,0,0,0,0,0,0
8.02,802,0,0,0,0,1.57786,-1.57864,0,0,0,0,0,0,0,0
8.03,803,0,0,0,0,1.57783,-1.57861,0,0,0,0,0,0,0,0
8.04,804,0,0,0,0,1.5778,-1.57858,0,0,0,0,0,0,0,0
8.05,805,0,0,0,0,1.57777,-1.57855,0,0,0,0,0,0,0,0
8.06,806,0,0,0,0,1.57774,-1.57852,0,0,0,0,0,0,0,0
8.07,807,0,0,0,0,1.57771,-1.57849,0,0,0,0,0,0,0,0
8.08,808,0,0,0,0,1.57768,-1.57846,0,0,0,0,0,0,0,0
8.09,809,0,0,0,0,1.57766,-1.57843,0,0,0,0,0,0,0,0
8.1,810,0,0,0,0,1.57763,-1.5784,0,0,0,0,0,0,0,0
8.11,811,0,0,0,0,1.5776,-1.57837,0,0,0,0,0,0,0,0
8.12,812,0,0,0,0,1.57757,-1.57834,0,0,0,0,0,0,0,0
8.13,813,0,0,0,0,1.57754,-1.57831,0,0,0,0,0,0,0,0
8.14,814,0,0,0,0,1.57752,-1.57828,0,0,0,0,0,0,0,0
8.15,815,0,0,0,0,1.57749,-1.57825,0,0,0,0,0,0,0,0
8.16,816,0,0,0,0,1.57746,-1.57822,0,0,0,0,0,0,0,0
8.17,817,0,0,0,0,1.57743,-1.57819,0,0,0,0,0,0,0,0
8.18,818,0,0,0,0,1.57741,-1.57816,0,0,0,0,0,0,0,0
8.19,819,0,0,0,0,1.57738,-1.57814,0,0,0,0,0,0,0,0
8.2,820,0,0,0,0,1.57735,-1.57811,0,0,0,0,0,0,0,0
8.21,821,0,0,0,0,1.57733,-1.57808,0,0,0,0,0,0,0,0
8.22,822,0,0,0,0,1.5773,-1.57805,0,0,0,0,0,0,0,0
8.23,823,0,0,0,0,1.57727,-1.57802,0,0,0,0,0,0,0,0
8.24,824,0,0,0,0,1.57725,-1.57799,0,0,0,0,0,0,0,0
8.25,825,0,0,0,0,1.57722,-1.57796,0,0,0,0,0,0,0,0
8.26,826,0,0,0,0,1.57719,-1.57794,0,0,0,0,0,0,0,0
8.27,827,0,0,0,0,1.57717,-1.57791,0,0,0,0,0,0,0,0
8.28,828,0,0,0,0,1.57714,-1.57788,0,0,0,0,0,0,0,0
8.29,829,0,0,0,0,1.57711,-1.57785,0,0,0,0,0,0,0,0
8.3,830,0,0,0,0,1.57709,-1.57782,0,0,0,0,0,0,0,0
8.31,831,0,0,0,0,1.57706,-1.5778,0,0,0,0,0,0,0,0
8.32,832,0,0,0,0,1.57704,-1.57777,0,0,0,0,0,0,0,0
8.33,833,0,0,0,0,1.57701,-1.57774,0,0,0,0,0,0,0,0
8.34,834,0,0,0,0,1.57698,-1.57771,0,0,0,0,0,0,0,0
8.35,835,0,0,0,0,1.57696,-1.57769,0,0,0,0,0,0,0,0
8.36,836,0,0,0,0,1.57693,-1.57766,0,0,0,0,0,0,0,0
8.37,837,0,0,0,0,1.57691,-1.57763,0,0,0,0,0,0,0,0
8.38,838,0,0,0,0,1.57688,-1.57761,0,0,0,0,0,0,0,0
8.39,839,0,0,0,0,1.57686,-1.57758,0,0,0,0,0,0,0,0
8.4,840,0,0,0,0,1.57683,-1.57755,0,0,0,0,0,0,0,0
8.41,841,0,0,0,0,1.57681,-1.57753,0,0,0,0,0,0,0,0
8.42,842,0,0,0,0,1.57678,-1.5775,0,0,0,0,0,0,0,0
8.43,843,0,0,0,0,1.57676,-1.57747,0,0,0,0,0,0,0,0
8.44,844,0,0,0,0,1.57673,-1.57745,0,0,0,0,0,0,0,0
8.45,845,0,0,0,0,1.57671,-1.57742,0,0,0,0,0,0,0,0
8.46,846,0,0,0,0,1.57668,-1.57739,0,0,0,0,0,0,0,0
8.47,847,0,0,0,0,1.57666,-1.57737,0,0,0,0,0,0,0,0
8.48,848,0,0,0,0,1.57663,-1.57734,0,0,0,0,0,0,0,0
8.49,849,0,0,0,0,1.57661,-1.57732,0,0,0,0,0,0,0,0
8.5,850,0,0,0,0,1.57658,-1.57729,0,0,0,0,0,0,0,0
8.51,851,0,0,0,0,1.57656,-1.57726,0,0,0,0,0,0,0,0
8.52,852,0,0,0,0,1.57654,-1.57724,0,0,0,0,0,0,0,0
8.53,853,0,0,0,0,1.57651,-1.57721,0,0,0,0,0,0,0,0
8.54,854,0,0,0,0,1.57649,-1.57719,0,0,0,0,0,0,0,0
8.55,855,0,0,0,0,1.57646,-1.57716,0,0,0,0,0,0,0,0
8.56,856,0,0,0,0,1.57644,-1.57714,0,0,0,0,0,0,0,0
8.57,857,0,0,0,0,1.57642,-1.57711,0,0,0,0,0,0,0,0
8.58,858,0,0,0,0,1.57639,-1.57709,0,0,0,0,0,0,0,0
8.59,859,0,0,0,0,1.57637,-1.57706,0,0,0,0,0,0,0,0
8.6,860,0,0,0,0,1.57635,-1.57704,0,0,0,0,0,0,0,0
8.61,861,0,0,0,0,1.57632,-1.57701,0,0,0,0,0,0,0,0
8.62,862,0,0,0,0,1.5763,-1.57699,0,0,0,0,0,0,0,0
8.63,863,0,0,0,0,1.57628,-1.57696,0,0,0,0,0,0,0,0
8.64,864,0,0,0,0,1.57625,-1.57694,0,0,0,0,0,0,0,0
8.65,865,0,0,0,0,1.57623,-1.57691,0,0,0,0,0,0,0,0
8.66,866,0,0,0,0,1.57621,-1.57689,0,0,0,0,0,0,0,0
8.67,867,0,0,0,0,1.57619,-1.57686,0,0,0,0,0,0,0,0
8.68,868,0,0,0,0,1.57616,-1.57684,0,0,0,0,0,0,0,0
8.69,869,0,0,0,0,1.57614,-1.57682,0,0,0,0,0,0,0,0
8.7,870,0,0,0,0,1.57612,-1.57679,0,0,0,0,0,0,0,0
8.71,871,0,0,0,0,1.57609,-1.57677,0,0,0,0,0,0,0,0
8.72,872,0,0,0,0,1.57607,-1.57674,0,0,0,0,0,0,0,0
8.73,873,0,0,0,0,1.57605,-1.57672,0,0,0,0,0,0,0,0
8.74,874,0,0,0,0,1.57603,-1.5767,0,0,0,0,0,0,0,0
8.75,875,0,0,0,0,1.57601,-1.57667,0,0,0,0,0,0,0,0
8.76,876,0,0,0,0,1.57598,-1.57665,0,0,0,0,0,0,0,0
8.77,877,0,0,0,0,1.57596,-1.57662,0,0,0,0,0,0,0,0
8.78,878,0,0,0,0,1.57594,-1.5766,0,0,0,0,0,0,0,0
8.79,879,0,0,0,0,1.57592,-1.57658,0,0,0,0,0,0,0,0
8.8,880,0,0,0,0,1.5759,-1.57655,0,0,0,0,0,0,0,0
8.81,881,0,0,0,0,1.57587,-1.57653,0,0,0,0,0,0,0,0
8.82,882,0,0,0,0,1.57585,-1.57651,0,0,0,0,0,0,0,0
8.83,883,0,0,0,0,1.57583,-1.57649,0,0,0,0,0,0,0,0
8.84,884,0,0,0,0,1.57581,-1.57646,0,0,0,0,0,0,0,0
8.85,885,0,0,0,0,1.57579,-1.57644,0,0,0,0,0,0,0,0
8.86,886,0,0,0,0,1.57577,-1.57642,0,0,0,0,0,0,0,0
8.87,887,0,0,0,0,1.57575,-1.57639,0,0,0,0,0,0,0,0
8.88,888,0,0,0,0,1.57573,-1.57637,0,0,0,0,0,0,0,0
8.89,889,0,0,0,0,1.5757,-1.57635,0,0,0,0,0,0,0,0
8.9,890,0,0,0,0,1.57568,-1.57633,0,0,0,0,0,0,0,0
8.91,891,0,0,0,0,1.57566,-1.5763,0,0,0,0,0,0,0,0
8.92,892,0,0,0,0,1.57564,-1.57628,0,0,0,0,0,0,0,0
8.93,893,0,0,0,0,1.57562,-1.57626,0,0,0,0,0,0,0,0
8.94,894,0,0,0,0,1.5756,-1.57624,0,0,0,0,0,0,0,0
8.95,895,0,0,0,0,1.57558,-1.57622,0,0,0,0,0,0,0,0
8.96,896,0,0,0,0,1.57556,-1.57619,0,0,0,0,0,0,0,0
8.97,897,0,0,0,0,1.57554,-1.57617,0,0,0,0,0,0,0,0
8.98,898,0,0,0,0,1.57552,-1.57615,0,0,0,0,0,0,0,0
8.99,899,0,0,0,0,1.5755,-1.57613,0,0,0,0,0,0,0,0
9,900,0,0,0,0,1.57548,-1.57611,0,0,0,0,0,0,0,0
9.01,901,0,0,0,0,1.57546,-1.57609,0,0,0,0,0,0,0,0
9.02,902,0,0,0,0,1.57544,-1.57606,0,0,0,0,0,0,0,0
9.03,903,0,0,0,0,1.57542,-1.57604,0,0,0,0,0,0,0,0
9.04,904,0,0,0,0,1.5754,-1.57602,0,0,0,0,0,0,0,0
9.05,905,0,0,0,0,1.57538,-1.576,0,0,0,0,0,0,0,0
9.06,906,0,0,0,0,1.57536,-1.57598,0,0,0,0,0,0,0,0
9.07,907,0,0,0,0,1.57534,-1.57596,0,0,0,0,0,0,0,0
9.08,908,0,0,0,0,1.57532,-1.57594,0,0,0,0,0,0,0,0
9.09,909,0,0,0,0,1.5753,-1.57592,0,0,0,0,0,0,0,0
9.1,910,0,0,0,0,1.57528,-1.57589,0,0,0,0,0,0,0,0
9.11,911,0,0,0,0,1.57526,-1.57587,0,0,0,0,0,0,0,0
9.12,912,0,0,0,0,1.57524,-1.57585,0,0,0,0,0,0,0,0
9.13,913,0,0,0,0,1.57522,-1.57583,0,0,0,0,0,0,0,0
9.14,914,0,0,0,0,1.5752,-1.57581,0,0,0,0,0,0,0,0
9.15,915,0,0,0,0,1.57518,-1.57579,0,0,0,0,0,0,0,0
9.16,916,0,0,0,0,1.57516,-1.57577,0,0,0,0,0,0,0,0
9.17,917,0,0,0,0,1.57515,-1.57575,0,0,0,0,0,0,0,0
9.18,918,0,0,0,0,1.57513,-1.57573,0,0,0,0,0,0,0,0
9.19,919,0,0,0,0,1.57511,-1.57571,0,0,0,0,0,0,0,0
9.2,920,0,0,0,0,1.57509,-1.57569,0,0,0,0,0,0,0,0
9.21,921,0,0,0,0,1.57507,-1.57567,0,0,0,0,0,0,0,0
9.22,922,0,0,0,0,1.57505,-1.57565,0,0,0,0,0,0,0,0
9.23,923,0,0,0,0,1.57503,-1.57563,0,0,0,0,0,0,0,0
9.24,924,0,0,0,0,1.57501,-1.57561,0,0,0,0,0,0,0,0
9.25,925,0,0,0,0,1.575,-1.57559,0,0,0,0,0,0,0,0
9.26,926,0,0,0,0,1.57498,-1.57557,0,0,0,0,0,0,0,0
9.27,927,0,0,0,0,1.57496,-1.57555,0,0,0,0,0,0,0,0
9.28,928,0,0,0,0,1.57494,-1.57553,0,0,0,0,0,0,0,0
9.29,929,0,0,0,0,1.57492,-1.57551,0,0,0,0,0,0,0,0
9.3,930,0,0,0,0,1.57491,-1.57549,0,0,0,0,0,0,0,0
9.31,931,0,0,0,0,1.57489,-1.57547,0,0,0,0,0,0,0,0
9.32,932,0,0,0,0,1.57487,-1.57545,0,0,0,0,0,0,0,0
9.33,933,0,0,0,0,1.57485,-1.57543,0,0,0,0,0,0,0,0
9.34,934,0,0,0,0,1.57483,-1.57541,0,0,0,0,0,0,0,0
9.35,935,0,0,0,0,1.57482,-1.57539,0,0,0,0,0,0,0,0
9.36,936,0,0,0,0,1.5748,-1.57538,0,0,0,0,0,0,0,0
9.37,937,0,0,0,0,1.57478,-1.57536,0,0,0,0,0,0,0,0
9.38,938,0,0,0,0,1.57476,-1.57534,0,0,0,0,0,0,0,0
9.39,939,0,0,0,0,1.57475,-1.57532,0,0,0,0,0,0,0,0
9.4,940,0,0,0,0,1.57473,-1.5753,0,0,0,0,0,0,0,0
9.41,941,0,0,0,0,1.57471,-1.57528,0,0,0,0,0,0,0,0
9.42,942,0,0,0,0,1.57469,-1.57526,0,0,0,0,0,0,0,0
9.43,943,0,0,0,0,1.57468,-1.57524,0,0,0,0,0,0,0,0
9.44,944,0,0,0,0,1.57466,-1.57523,0,0,0,0,0,0,0,0
9.45,945,0,0,0,0,1.57464,-1.57521,0,0,0,0,0,0,0,0
9.46,946,0,0,0,0,1.57462,-1.57519,0,0,0,0,0,0,0,0
9.47,947,0,0,0,0,1.57461,-1.57517,0,0,0,0,0,0,0,0
9.48,948,0,0,0,0,1.57459,-1.57515,0,0,0,0,0,0,0,0
9.49,949,0,0,0,0,1.57457,-1.57513,0,0,0,0,0,0,0,0
9.5,950,0,0,0,0,1.57456,-1.57512,0,0,0,0,0,0,0,0
9.51,951,0,0,0,0,1.57454,-1.5751,0,0,0,0,0,0,0,0
9.52,952,0,0,0,0,1.57452,-1.57508,0,0,0,0,0,0,0,0
9.53,953,0,0,0,0,1.57451,-1.57506,0,0,0,0,0,0,0,0
9.54,954,0,0,0,0,1.57449,-1.57504,0,0,0,0,0,0,0,0
9.55,955,0,0,0,0,1.57447,-1.57503,0,0,0,0,0,0,0,0
9.56,956,0,0,0,0,1.57446,-1.57501,0,0,0,0,0,0,0,0
9.57,957,0,0,0,0,1.57444,-1.57499,0,0,0,0,0,0,0,0
9.58,958,0,0,0,0,1.57442,-1.57497,0,0,0,0,0,0,0,0
9.59,959,0,0,0,0,1.57441,-1.57495,0,0,0,0,0,0,0,0
9.6,960,0,0,0,0,1.57439,-1.57494,0,0,0,0,0,0,0,0
9.61,961,0,0,0,0,1.57438,-1.57492,0,0,0,0,0,0,0,0
9.62,962,0,0,0,0,1.57436,-1.5749,0,0,0,0,0,0,0,0
9.63,963,0,0,0,0,1.57434,-1.57489,0,0,0,0,0,0,0,0
9.64,964,0,0,0,0,1.57433,-1.57487,0,0,0,0,0,0,0,0
9.65,965,0,0,0,0,1.57431,-1.57485,0,0,0,0,0,0,0,0
9.66,966,0,0,0,0,1.5743,-1.57483,0,0,0,0,0,0,0,0
9.67,967,0,0,0,0,1.57428,-1.57482,0,0,0,0,0,0,0,0
9.68,968,0,0,0,0,1.57426,-1.5748,0,0,0,0,0,0,0,0
9.69,969,0,0,0,0,1.57425,-1.57478,0,0,0,0,0,0,0,0
9.7,970,0,0,0,0,1.57423,-1.57477,0,0,0,0,0,0,0,0
9.71,971,0,0,0,0,1.57422,-1.57475,0,0,0,0,0,0,0,0
9.72,972,0,0,0,0,1.5742,-1.57473,0,0,0,0,0,0,0,0
9.73,973,0,0,0,0,1.57419,-1.57472,0,0,0,0,0,0,0,0
9.74,974,0,0,0,0,1.57417,-1.5747,0,0,0,0,0,0,0,0
9.75,975,0,0,0,0,1.57416,-1.57468,0,0,0,0,0,0,0,0
9.76,976,0,0,0,0,1.57414,-1.57467,0,0,0,0,0,0,0,0
9.77,977,0,0,0,0,1.57413,-1.57465,0,0,0,0,0,0,0,0
9.78,978,0,0,0,0,1.57411,-1.57463,0,0,0,0,0,0,0,0
9.79,979,0,0,0,0,1.5741,-1.57462,0,0,0,0,0,0,0,0
9.8,980,0,0,0,0,1.57408,-1.5746,0,0,0,0,0,0,0,0
9.81,981,0,0,0,0,1.57407,-1.57458,0,0,0,0,0,0,0,0
9.82,982,0,0,0,0,1.57405,-1.57457,0,0,0,0,0,0,0,0
9.83,983,0,0,0,0,1.57404,-1.57455,0,0,0,0,0,0,0,0
9.84,984,0,0,0,0,1.57402,-1.57453,0,0,0,0,0,0,0,0
9.85,985,0,0,0,0,1.57401,-1.57452,0,0,0,0,0,0,0,0
9.86,986,0,0,0,0,1.57399,-1.5745,0,0,0,0,0,0,0,0
9.87,987,0,0,0,0,1.57398,-1.57449,0,0,0,0,0,0,0,0
9.88,988,0,0,0,0,1.57396,-1.57447,0,0,0,0,0,0,0,0
9.89,989,0,0,0,0,1.57395,-1.57446,0,0,0,0,0,0,0,0
9.9,990,0,0,0,0,1.57393,-1.57444,0,0,0,0,0,0,0,0
9.91,991,0,0,0,0,1.57392,-1.57442,0,0,0,0,0,0,0,0
9.92,992,0,0,0,0,1.5739,-1.57441,0,0,0,0,0,0,0,0
9.93,993,0,0,0,0,1.57389,-1.57439,0,0,0,0,0,0,0,0
9.94,994,0,0,0,0,1.57388,-1.57438,0,0,0,0,0,0,0,0
9.95,995,0,0,0,0,1.57386,-1.57436,0,0,0,0,0,0,0,0
9.96,996,0,0,0,0,1.57385,-1.57435,0,0,0,0,0,0,0,0
9.97,997,0,0,0,0,1.57383,-1.57433,0,0,0,0,0,0,0,0
9.98,998,0,0,0,0,1.57382,-1.57432,0,0,0,0,0,0,0,0
9.99,999,0,0,0,0,1.5738,-1.5743,0,0,0,0,0,0,0,0
10,1000,0,0,0,0,1.57379,-1.57428,0,0,0,0,0,0,0,0
10.01,1001,0,0,0,0,1.57378,-1.57427,0,0,0,0,0,0,0,0
10.02,1002,0,0,0,0,1.57376,-1.57425,0,0,0,0,0,0,0,0
10.03,1003,0,0,0,0,1.57375,-1.57424,0,0,0,0,0,0,0,0
10.04,1004,0,0,0,0,1.57374,-1.57422,0,0,0,0,0,0,0,0
10.05,1005,0,0,0,0,1.57372,-1.57421,0,0,0,0,0,0,0,0
10.06,1006,0,0,0,0,1.57371,-1.57419,0,0,0,0,0,0,0,0
10.07,1007,0,0,0,0,1.57369,-1.57418,0,0,0,0,0,0,0,0
10.08,1008,0,0,0,0,1.57368,-1.57417,0,0,0,0,0,0,0,0
10.09,1009,0,0,0,0,1.57367,-1.57415,0,0,0,0,0,0,0,0
10.1,1010,0,0,0,0,1.57365,-1.57414,0,0,0,0,0,0,0,0
10.11,1011,0,0,0,0,1.57364,-1.57412,0,0,0,0,0,0,0,0
10.12,1012,0,0,0,0,1.57363,-1.57411,0,0,0,0,0,0,0,0
10.13,1013,0,0,0,0,1.57361,-1.57409,0,0,0,0,0,0,0,0
